generation, fitness, rule
889, 487.150085, 655254150355352350055226512153154152353352355151055310353054350351054351051625341051606004055252621051250020056600005605106461205402535052353436050352326001645143253254153353230612252254250153156155234163430151154442146436541630401541606220130
890, 487.950073, 655254150355352350055226514153152152353353356151054342352054355351053353051625342051606004055256621051250020056606005605060361206422005052355436052352326005650165253254153353230612252254250153156155634163436151151441143335141630401541456212134
891, 486.200073, 655253150355352356055226514153152152353352355151055310351054350351054351051325342051606004055226621051250020056606005605060461205402535052353436050352326001645143253254153351230612252254250153156155234163430151154442146436501630401541606220130
892, 488.800079, 655254150355352350055226514153152152353353356151054342352054355355053353051625342051606004055256621051250020056606005605060361206422055052355436052352326005650165253254153353230612252254250153156152234163430151154442146236541660301244326212134
893, 487.500092, 655254150355352350055226512153152152353350356151054342352054355351053353051625342051606004055256651051250020056605005605100561205402535052353436050352326004653150256254153351231612252254250152156150234163136151154442146436541620401541606220130
894, 488.400085, 655254150355352350055226512153152152353352356151054312352053355351053353051625342051606004055256651051250120056600005605606561205622645052305436052352321004651153253252153351230612252254250153156155634163436151151441143335141630401541456212134
895, 494.150085, 655254150355352350055226512153152152353352355151055310353054350351053353051625342051606004055256621051250020056606005605060361206522005052355436052352326005650165253252153351230015252254250152156154534363430151154442146236541660301244326212134
896, 486.300079, 655254150355352350055226512153152152353353356151054342352054355351053351051625341051606004055256651051250020056605005605100561206622035052355436050352326001645143253254153352230612252254250153156155234163430151154442146436501630401541606220130
897, 487.600067, 655254150355352350055226512153152152353352356151054312352054355351053353051625342051606004055256611051264355056603105005106461205422035052355436052354326004653153256254153351230025255254250152156154534363430151154442646236541630401241606220160
898, 487.800079, 655254150355352350055226512153152152353353356151054342352054355355053351051625242051605001056256621050250020056600005605106561206622635052355436052342326001645143253253153353230035252254250152156150235463430151152442143335141630401541456212134
899, 487.650085, 655253150355352356055226514153152152353352355151054342354054355355053351051625342051606004055256651051250120056603105005106461205422035052355436052354326004653153253254153351230602252254220153156155234163430151151441143335141630401541456212134
900, 489.600067, 655254150355352352055226512153152152353353156151054312352053355351053353051625342051606053055256651051250120056600005605606061206422025052355436052352326001645143253253153353230035252254250152156150135363430151152442646436541630401541606220130
901, 489.550079, 655254150355352350053226512153152152353352356151054312352054350351051353051625342051606004055256621050250020056600005605106561206622635052355436052352326001645143253252153351230015252254250153156155234163430151154442646636541630401242606224130
902, 488.000092, 655253150355352350055226512153152152353353356151054342352054355355053351051625341051606004055256621051250000056606005605260361206522035052355436052354326004653153253254153351230612252254250153156155234163430151154442646236541630401231606220160
903, 490.550079, 655253150355352356055226514153152152353352355151054342354054355355053351051625302051606004055256651051250100056600003605606561206622635052355436052352326001645043253252153351230015252254650153156155234163430151154442646636541630404231606220160
904, 487.550079, 655254150355352350055226512153152152353353355151054342352054355355054354051625242051605001056256621051250100056600005605606561205622635050305436052352326004651153253252153351230015252254250153156150235363430151154242646636541630404231606220160
905, 492.450073, 655253150355352350055226512153152152353353356151054342352054355355053351051625341051606004055256621051250000056606005605260361206522035052305436052352326604643153253254153351230612252254253153156155231163430151154442646236541630401231606220160
906, 489.150085, 655254150355352350055226512153152152353353356151054342352054355351053353051625242051605001056256621051264355056603105005106461205422035052355436052354326004653153256254153351230025255254250152156154534363430151154442646536041630401231606220160
907, 489.300079, 655254150355352350055226512153152152353353356151054342352054355352054351051625242051606004055256651051250120056606005605260361206522035052655436052354326004653153256254153351230025255254250152156154534363430151154442646536041630401231606220160
908, 486.800079, 655254150355352350055226515153152152353352356151054342352054355351053353051225242051605001055256621051260000056606005605260361206522035052306436052352326004645253253254153351230602252254250153156154534363430151154442646236541660301241606220136
