generation, fitness, rule
970, 491.600067, 352251154056256330051254021156251155150654336154623160053050356053056331055054003002002351055654165053206532104102156101400531153626155060666524060503524502303551256253153330134622256256546154154154254132435254253123153146346123665110256552022
971, 491.500092, 352252155055256331056254241156251155150354336154253165054054355053056351052654652052001056055653165054202231104102156001400121153620011055656552364303565226303010250253154361132202250256142156254150254132135254256133153136362101265115210352522
972, 489.700073, 352251155056256331056256224156255155150252336154523165053052353053056351055654006005001351051654265053202436104102154101400136153652050020036002264154065126303006254253156361155650250250546156255154250132235251253123153146346123665110256552022
973, 491.750092, 352252155055253350051252224156255155154353336154253165056054355053052351052654252053201356055654160053205636104102154101500531153620014050656522364303565525303410254253156361132202250256546154256154254132035254253123153116343123631110250452522
974, 494.300079, 352251155056256330051254011156251155150654336154254165054054355053056351052654352053001351055654165053206636104102153101400131153620150500606522363553524506303010250253154331335620250256546154154154254132035254253123153236052121065110251452522
975, 491.150085, 352252155056253350056256224156255155150252336154523165053052353053056351055654006005001351051361165053202431104102154001400121166623055460656502152003563526303010254253156361155600250250556152154154250132235250253114164236062101505110250465522
976, 492.150085, 352252156056256350051252224154252155154354336154253165053054355054051354054654254053005351055361165053202431104102154001400121166623055460656552324303565526303541256253153331335650250256546154254154254132435254253123153146062101265115210352522
977, 495.250092, 352251156056256330051254011156251155150654336154253165056054355054051334055651652053001356055654165053202533104106156001401131166653055450656152324303515526303410254253156301132202250256546156254150254132135254253124153146304101505110250465522
978, 495.150085, 352251155056256330051254011156251150150654336154254165054054355053056354054654254053005351055361465054202231104402156001400336153662350020636502152003563526303011256253153331335650250250556152154154250132435254253144164236062121641110250655522
979, 494.400085, 352251155056256331056256224156255155150252336154253165054056355053056354054654242053005351055361164053205636104102156001400631152653050020256262364303565526303410254253156331335220250256546154154156250132235254253124164236066101265115210352522
980, 493.100067, 352252155055253350051252222156255155150353336154253165054054355053056351052654352053005351055361165053202430104102154001400121166623055051656662364306565526303110250253154331335620250256546154156154254132234254253123153146304101506110250465522
981, 493.150085, 352252155055253350051252222156250155154353336154253165054050355053252354054654003055001355051654165053252436104002154101400531153626150161616624060503524532303551256253156361335220250256546154154156250132235254253124164236066101261110250431522
982, 490.450073, 352252155056253351051251221156255155150653336154251165056054355053052351055654254053005351055361165051202451104402154101404551153625150661616552362024654126302410254253153331335622250250556152154154254132035254253123164236012101265115210352526
983, 491.850067, 352251155056256331056256224156255155150252336153253165054056355053056354054654242053005351055361164053205666104402154101404551153625150661616552362024654126302410254253153331335622250250550152154154250034405251253123153156346123665110251452522
984, 493.800079, 351252155056254330051254011156251155150654336154253165056054355053056354054651652053001356051654165054200631104102156106400531103626150661646552324303565536303420254253153331435622250256546154154154254132035254253123153146304103665110256553022
985, 493.850067, 352252155056253351051251221156255155154353336154253163056054355053052351252654252053201352055654164053206631106102156001400631163621151061656552364302565526303410254253156331335220250256556154154156250132235254253133065236065121664111250652522
986, 494.950073, 352252155056253352051251221156255155150653336154254165053054355054051334055651652053001356055654165053202436104102106001400631152652050020256262364303565526303410254253156631355622250252556152154154254132435251253124164236062101265125210352522
987, 491.600067, 352252155056253352051254044156255155150653336154254165053054355055051334055654003055001356055653135053202261104102004101400306153662350020136502152003653526303016250253153331335650250256546154154154254132035254253123153236052121365015216553022
988, 492.800079, 352251156056256331056254241156251155150654336154253165056050355053252354054654003055001356055653135054202261104102004101400336153625150661616552362024654106302410254253153331335622250250556152154154254132035254256123164536032401265115210352526
989, 490.800079, 352251155056256331056253224156255155150253333154253160053054355055051333055654000005001351055654165053206636104102156001400631163622153061656552364303563526303011256253154331234241256256456152154154250132265254253124164236062121664110250652522
